ppt_id,trial,stimulus,script,lexicality,word_eng,age,language_status,correct_response,response,correct,rt,rt_sec
27,17,chinese_nonword_home.png,chinese,nonword,home,39,English-dominant,nonword,nonword,TRUE,951.6000000000058,0.9516000000000058
27,18,latin_realword_invite.png,latin,word,invite,39,English-dominant,word,word,TRUE,2091.699999999997,2.0916999999999972
27,19,latin_nonword_shave.png,latin,nonword,shave,39,English-dominant,nonword,nonword,TRUE,1458.699999999997,1.458699999999997
27,20,latin_nonword_bag.png,latin,nonword,bag,39,English-dominant,nonword,word,FALSE,1013.4999999999854,1.0134999999999854
27,21,latin_realword_medicine.png,latin,word,medicine,39,English-dominant,word,nonword,FALSE,2477.0999999999913,2.477099999999991
27,22,chinese_nonword_wet.png,chinese,nonword,wet,39,English-dominant,nonword,nonword,TRUE,1005.5999999046326,1.0055999999046326
27,23,latin_nonword_praise.png,latin,nonword,praise,39,English-dominant,nonword,nonword,TRUE,2214.79999992848,2.2147999999284798
27,24,chinese_nonword_brain.png,chinese,nonword,brain,39,English-dominant,nonword,nonword,TRUE,984.1999999999972,0.9841999999999972
27,25,latin_realword_pinch.png,latin,word,pinch,39,English-dominant,word,word,TRUE,1282.5999999999913,1.2825999999999913
27,26,chinese_realword_sand.png,chinese,word,sand,39,English-dominant,word,word,TRUE,747.6000000000204,0.7476000000000204
27,27,chinese_nonword_paper.png,chinese,nonword,paper,39,English-dominant,nonword,nonword,TRUE,848.0999999284686,0.8480999999284686
27,28,chinese_realword_blink.png,chinese,word,blink,39,English-dominant,word,word,TRUE,1133.699999999997,1.133699999999997
27,29,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,39,English-dominant,nonword,nonword,TRUE,823.9999999046267,0.8239999999046268
27,30,latin_realword_pat.png,latin,word,pat,39,English-dominant,word,word,TRUE,1082.499999928477,1.082499999928477
27,31,chinese_realword_prawn.png,chinese,word,prawn,39,English-dominant,word,word,TRUE,757,0.757
27,32,chinese_nonword_scoop.png,chinese,nonword,scoop,39,English-dominant,nonword,nonword,TRUE,832.1999999999971,0.832199999999997
27,33,chinese_realword_grass.png,chinese,word,grass,39,English-dominant,word,word,TRUE,981.5999999999912,0.9815999999999911
27,34,latin_nonword_milk.png,latin,nonword,milk,39,English-dominant,nonword,word,FALSE,1232.300000000003,1.2323000000000028
27,35,latin_nonword_tree.png,latin,nonword,tree,39,English-dominant,nonword,nonword,TRUE,1015.1000000000058,1.0151000000000059
27,36,chinese_realword_eat.png,chinese,word,eat,39,English-dominant,word,word,TRUE,824.4000000000087,0.8244000000000087
27,37,latin_realword_sea.png,latin,word,sea,39,English-dominant,word,word,TRUE,1199.8000000000177,1.1998000000000177
27,38,latin_realword_cat.png,latin,word,cat,39,English-dominant,word,word,TRUE,1074.0000000000146,1.0740000000000145
27,39,latin_nonword_good.png,latin,nonword,good,39,English-dominant,nonword,nonword,TRUE,1034.1000000000058,1.0341000000000058
27,40,latin_nonword_peach.png,latin,nonword,peach,39,English-dominant,nonword,nonword,TRUE,1257.5999999999767,1.2575999999999767
28,1,latin_realword_good.png,latin,word,good,42,Chinese-family-dominant,word,word,TRUE,1325,1.325
28,2,chinese_realword_brain.png,chinese,word,brain,42,Chinese-family-dominant,word,word,TRUE,1558,1.558
28,3,latin_nonword_keen.png,latin,nonword,keen,42,Chinese-family-dominant,nonword,nonword,TRUE,1298,1.298
28,4,latin_realword_change.png,latin,word,change,42,Chinese-family-dominant,word,word,TRUE,2923.0000000000036,2.9230000000000036
28,5,chinese_realword_scoop.png,chinese,word,scoop,42,Chinese-family-dominant,word,word,TRUE,1098,1.098
28,6,latin_nonword_pearl.png,latin,nonword,pearl,42,Chinese-family-dominant,nonword,nonword,TRUE,1059,1.059
28,7,latin_nonword_prawn.png,latin,nonword,prawn,42,Chinese-family-dominant,nonword,word,FALSE,1291,1.291
28,8,latin_realword_milk.png,latin,word,milk,42,Chinese-family-dominant,word,word,TRUE,1291.0000000000036,1.2910000000000037
28,9,chinese_realword_pull.png,chinese,word,pull,42,Chinese-family-dominant,word,word,TRUE,1464,1.464
28,10,latin_realword_shave.png,latin,word,shave,42,Chinese-family-dominant,word,word,TRUE,1764,1.764
28,11,chinese_realword_paper.png,chinese,word,paper,42,Chinese-family-dominant,word,word,TRUE,1125,1.125
28,12,latin_nonword_blink.png,latin,nonword,blink,42,Chinese-family-dominant,nonword,nonword,TRUE,933,0.933
28,13,chinese_realword_home.png,chinese,word,home,42,Chinese-family-dominant,word,word,TRUE,1025,1.025
28,14,latin_realword_praise.png,latin,word,praise,42,Chinese-family-dominant,word,word,TRUE,1725,1.725
28,15,chinese_nonword_pat.png,chinese,nonword,pat,42,Chinese-family-dominant,nonword,nonword,TRUE,992,0.992
28,16,chinese_nonword_put.png,chinese,nonword,put,42,Chinese-family-dominant,nonword,nonword,TRUE,1364,1.364
28,17,chinese_nonword_wine.png,chinese,nonword,wine,42,Chinese-family-dominant,nonword,nonword,TRUE,1022.0000000000072,1.0220000000000071
28,18,chinese_nonword_pinch.png,chinese,nonword,pinch,42,Chinese-family-dominant,nonword,nonword,TRUE,898,0.898
28,19,latin_realword_island.png,latin,word,island,42,Chinese-family-dominant,word,word,TRUE,999,0.999
28,20,latin_realword_tree.png,latin,word,tree,42,Chinese-family-dominant,word,word,TRUE,793,0.793
28,21,latin_nonword_sister.png,latin,nonword,sister,42,Chinese-family-dominant,nonword,nonword,TRUE,4293,4.293
28,22,latin_realword_peach.png,latin,word,peach,42,Chinese-family-dominant,word,word,TRUE,893,0.893
28,23,chinese_nonword_tea.png,chinese,nonword,tea,42,Chinese-family-dominant,nonword,nonword,TRUE,898,0.898
28,24,chinese_nonword_medicine.png,chinese,nonword,medicine,42,Chinese-family-dominant,nonword,nonword,TRUE,4587,4.587
28,25,chinese_realword_wet.png,chinese,word,wet,42,Chinese-family-dominant,word,word,TRUE,959,0.959
28,26,latin_nonword_wealth.png,latin,nonword,wealth,42,Chinese-family-dominant,nonword,nonword,TRUE,959,0.959
28,27,chinese_nonword_cat.png,chinese,nonword,cat,42,Chinese-family-dominant,nonword,nonword,TRUE,893,0.893
28,28,chinese_realword_feed.png,chinese,word,feed,42,Chinese-family-dominant,word,word,TRUE,898,0.898
28,29,latin_nonword_sand.png,latin,nonword,sand,42,Chinese-family-dominant,nonword,nonword,TRUE,832,0.832
28,30,latin_realword_robe.png,latin,word,robe,42,Chinese-family-dominant,word,word,TRUE,865,0.865
28,31,latin_nonword_eat.png,latin,nonword,eat,42,Chinese-family-dominant,nonword,nonword,TRUE,827.0000000000146,0.8270000000000145
28,32,chinese_realword_lean.png,chinese,word,lean,42,Chinese-family-dominant,word,word,TRUE,892,0.892
28,33,latin_realword_bag.png,latin,word,bag,42,Chinese-family-dominant,word,word,TRUE,1264,1.264
28,34,chinese_nonword_sea.png,chinese,nonword,sea,42,Chinese-family-dominant,nonword,nonword,TRUE,898,0.898
28,35,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,42,Chinese-family-dominant,word,word,TRUE,926,0.926
28,36,chinese_nonword_flower.png,chinese,nonword,flower,42,Chinese-family-dominant,nonword,word,FALSE,959,0.959
28,37,chinese_realword_pickaxe.png,chinese,word,pickaxe,42,Chinese-family-dominant,word,word,TRUE,1198,1.198
28,38,latin_nonword_morning.png,latin,nonword,morning,42,Chinese-family-dominant,nonword,nonword,TRUE,926.0000000000146,0.9260000000000146
28,39,latin_nonword_grass.png,latin,nonword,grass,42,Chinese-family-dominant,nonword,nonword,TRUE,859.9999999999854,0.8599999999999854
28,40,chinese_nonword_invite.png,chinese,nonword,invite,42,Chinese-family-dominant,nonword,nonword,TRUE,832,0.832
29,1,chinese_realword_prawn.png,chinese,word,prawn,26,Chinese-family-dominant,word,word,TRUE,668.3999999940388,0.6683999999940388
29,2,latin_realword_sea.png,latin,word,sea,26,Chinese-family-dominant,word,word,TRUE,1024.2999999821186,1.0242999999821185
29,3,chinese_nonword_brain.png,chinese,nonword,brain,26,Chinese-family-dominant,nonword,nonword,TRUE,1990.4999999761567,1.9904999999761568
29,4,latin_nonword_peach.png,latin,nonword,peach,26,Chinese-family-dominant,nonword,nonword,TRUE,1264.5,1.2645
29,5,chinese_realword_blink.png,chinese,word,blink,26,Chinese-family-dominant,word,word,TRUE,646.2000000000007,0.6462000000000008
29,6,latin_realword_pat.png,latin,word,pat,26,Chinese-family-dominant,word,word,TRUE,1522.999999988082,1.5229999999880819
29,7,latin_nonword_praise.png,latin,nonword,praise,26,Chinese-family-dominant,nonword,nonword,TRUE,1907.19999998212,1.90719999998212
29,8,chinese_realword_grass.png,chinese,word,grass,26,Chinese-family-dominant,word,word,TRUE,697.2999999940366,0.6972999999940366
29,9,latin_nonword_tree.png,latin,nonword,tree,26,Chinese-family-dominant,nonword,nonword,TRUE,907.3000000000028,0.9073000000000028
29,10,chinese_realword_eat.png,chinese,word,eat,26,Chinese-family-dominant,word,word,TRUE,649.1999999821201,0.6491999999821201
29,11,chinese_realword_sand.png,chinese,word,sand,26,Chinese-family-dominant,word,word,TRUE,622.3000000000029,0.622300000000003
29,12,chinese_nonword_wet.png,chinese,nonword,wet,26,Chinese-family-dominant,nonword,nonword,TRUE,872.5999999821215,0.8725999999821216
29,13,chinese_nonword_scoop.png,chinese,nonword,scoop,26,Chinese-family-dominant,nonword,nonword,TRUE,1122.5,1.1225
29,14,latin_realword_pinch.png,latin,word,pinch,26,Chinese-family-dominant,word,nonword,FALSE,825.5999999761552,0.8255999999761552
29,15,latin_nonword_milk.png,latin,nonword,milk,26,Chinese-family-dominant,nonword,nonword,TRUE,4513.499999988082,4.513499999988082
29,16,latin_nonword_good.png,latin,nonword,good,26,Chinese-family-dominant,nonword,nonword,TRUE,1019.2999999880848,1.0192999999880847
29,17,latin_realword_medicine.png,latin,word,medicine,26,Chinese-family-dominant,word,word,TRUE,1878.4999999940335,1.8784999999940335
29,18,latin_realword_cat.png,latin,word,cat,26,Chinese-family-dominant,word,word,TRUE,1863.3999999940424,1.8633999999940425
29,19,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,26,Chinese-family-dominant,nonword,nonword,TRUE,2019.2999999821184,2.019299999982118
29,20,chinese_nonword_paper.png,chinese,nonword,paper,26,Chinese-family-dominant,nonword,nonword,TRUE,741.7999999940366,0.7417999999940367
29,21,latin_realword_invite.png,latin,word,invite,26,Chinese-family-dominant,word,word,TRUE,2162.2999999761523,2.1622999999761525
29,22,chinese_realword_wealth.png,chinese,word,wealth,26,Chinese-family-dominant,word,word,TRUE,786.8999999821244,0.7868999999821245
29,23,chinese_realword_keen.png,chinese,word,keen,26,Chinese-family-dominant,word,word,TRUE,714.999999976164,0.7149999999761639
29,24,chinese_nonword_lean.png,chinese,nonword,lean,26,Chinese-family-dominant,nonword,nonword,TRUE,725.7999999761523,0.7257999999761523
29,25,latin_nonword_change.png,latin,nonword,change,26,Chinese-family-dominant,nonword,nonword,TRUE,1889.999999976164,1.8899999999761639
29,26,chinese_nonword_feed.png,chinese,nonword,feed,26,Chinese-family-dominant,nonword,nonword,TRUE,834.1999999880791,0.834199999988079
29,27,latin_realword_tea.png,latin,word,tea,26,Chinese-family-dominant,word,word,TRUE,895.5,0.8955
29,28,latin_realword_flower.png,latin,word,flower,26,Chinese-family-dominant,word,word,TRUE,1275.899999976158,1.275899999976158
29,29,chinese_realword_pearl.png,chinese,word,pearl,26,Chinese-family-dominant,word,word,TRUE,689.6999999880791,0.6896999999880791
29,30,chinese_nonword_home.png,chinese,nonword,home,26,Chinese-family-dominant,nonword,nonword,TRUE,728.0999999940395,0.7280999999940395
29,31,chinese_realword_sister.png,chinese,word,sister,26,Chinese-family-dominant,word,word,TRUE,719.8999999761581,0.7198999999761582
29,32,latin_realword_put.png,latin,word,put,26,Chinese-family-dominant,word,word,TRUE,855.1999999999971,0.8551999999999971
29,33,chinese_nonword_pull.png,chinese,nonword,pull,26,Chinese-family-dominant,nonword,nonword,TRUE,758.999999976164,0.758999999976164
29,34,latin_nonword_bag.png,latin,nonword,bag,26,Chinese-family-dominant,nonword,nonword,TRUE,1871.6000000000056,1.8716000000000057
29,35,latin_realword_wine.png,latin,word,wine,26,Chinese-family-dominant,word,word,TRUE,1328.4999999940335,1.3284999999940335
29,36,latin_nonword_robe.png,latin,nonword,robe,26,Chinese-family-dominant,nonword,nonword,TRUE,947.7999999821186,0.9477999999821186
29,37,latin_nonword_shave.png,latin,nonword,shave,26,Chinese-family-dominant,nonword,nonword,TRUE,1980,1.98
29,38,chinese_realword_morning.png,chinese,word,morning,26,Chinese-family-dominant,word,word,TRUE,768.2999999821186,0.7682999999821186
29,39,latin_nonword_island.png,latin,nonword,island,26,Chinese-family-dominant,nonword,nonword,TRUE,998.4999999880674,0.9984999999880674
29,40,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,26,Chinese-family-dominant,nonword,nonword,TRUE,847.3999999880907,0.8473999999880907
30,1,latin_realword_feed.png,latin,word,feed,18,balanced,word,nonword,FALSE,1215.6999999999998,1.2156999999999998
30,2,latin_realword_brain.png,latin,word,brain,18,balanced,word,word,TRUE,1351.2000000238422,1.3512000000238422
30,3,chinese_realword_praise.png,chinese,word,praise,18,balanced,word,word,TRUE,1448.600000017881,1.4486000000178811
30,4,latin_nonword_pat.png,latin,nonword,pat,18,balanced,nonword,nonword,TRUE,1097.800000011921,1.097800000011921
30,5,chinese_realword_peach.png,chinese,word,peach,18,balanced,word,nonword,FALSE,2900,2.9
30,6,latin_realword_scoop.png,latin,word,scoop,18,balanced,word,word,TRUE,1100.1000000000022,1.100100000000002
30,7,chinese_realword_shave.png,chinese,word,shave,18,balanced,word,word,TRUE,983.0999999999984,0.9830999999999984
30,8,latin_realword_sisterinlaw.png,latin,word,sisterinlaw,18,balanced,word,word,TRUE,8346.400000017882,8.346400000017882
30,9,chinese_nonword_morning.png,chinese,nonword,morning,18,balanced,nonword,word,FALSE,866.5000000178843,0.8665000000178843
30,10,latin_nonword_put.png,latin,nonword,put,18,balanced,nonword,nonword,TRUE,7614.300000023839,7.614300000023839
30,11,chinese_nonword_sand.png,chinese,nonword,sand,18,balanced,nonword,nonword,TRUE,984.7000000178814,0.9847000000178814
30,12,chinese_nonword_eat.png,chinese,nonword,eat,18,balanced,nonword,word,FALSE,2249.100000023842,2.2491000000238417
30,13,chinese_realword_change.png,chinese,word,change,18,balanced,word,nonword,FALSE,6282.000000011918,6.282000000011918
30,14,chinese_realword_bag.png,chinese,word,bag,18,balanced,word,word,TRUE,1564.0000000178843,1.5640000000178842
30,15,latin_realword_paper.png,latin,word,paper,18,balanced,word,word,TRUE,2898.5000000059663,2.898500000005966
30,16,latin_realword_home.png,latin,word,home,18,balanced,word,word,TRUE,2415.7000000238477,2.4157000000238478
30,17,chinese_nonword_grass.png,chinese,nonword,grass,18,balanced,nonword,nonword,TRUE,1364.8999999999942,1.3648999999999942
30,18,latin_nonword_pinch.png,latin,nonword,pinch,18,balanced,nonword,nonword,TRUE,59231.8,59.2318
30,19,latin_realword_wet.png,latin,word,wet,18,balanced,word,word,TRUE,898.2000000119151,0.8982000000119151
30,20,chinese_nonword_prawn.png,chinese,nonword,prawn,18,balanced,nonword,word,FALSE,22930.300000005955,22.930300000005953
30,21,chinese_realword_robe.png,chinese,word,robe,18,balanced,word,word,TRUE,1149.2999999999884,1.1492999999999884
30,22,chinese_realword_milk.png,chinese,word,milk,18,balanced,word,word,TRUE,1397.0000000119326,1.3970000000119325
30,23,latin_nonword_cat.png,latin,nonword,cat,18,balanced,nonword,nonword,TRUE,1799.0000000119326,1.7990000000119326
30,24,chinese_nonword_wealth.png,chinese,nonword,wealth,18,balanced,nonword,word,FALSE,1782.4000000238302,1.7824000000238303
30,25,chinese_realword_good.png,chinese,word,good,18,balanced,word,word,TRUE,30698.40000000596,30.69840000000596
30,26,chinese_realword_island.png,chinese,word,island,18,balanced,word,word,TRUE,14116.300000023852,14.116300000023852
30,27,latin_nonword_medicine.png,latin,nonword,medicine,18,balanced,nonword,nonword,TRUE,1699.9000000119267,1.6999000000119266
30,28,chinese_nonword_pearl.png,chinese,nonword,pearl,18,balanced,nonword,word,FALSE,863.2000000238477,0.8632000000238477
30,29,latin_realword_pull.png,latin,word,pull,18,balanced,word,word,TRUE,10931.800000005956,10.931800000005957
30,30,latin_nonword_sea.png,latin,nonword,sea,18,balanced,nonword,nonword,TRUE,1098.2000000000116,1.0982000000000116
30,31,chinese_nonword_blink.png,chinese,nonword,blink,18,balanced,nonword,word,FALSE,1051.8000000238535,1.0518000000238534
30,32,latin_realword_pickaxe.png,latin,word,pickaxe,18,balanced,word,word,TRUE,20930.900000011898,20.9309000000119
30,33,latin_nonword_wine.png,latin,nonword,wine,18,balanced,nonword,nonword,TRUE,1016.7000000000116,1.0167000000000117
30,34,chinese_realword_tree.png,chinese,word,tree,18,balanced,word,word,TRUE,6231.8000000238535,6.231800000023854
30,35,latin_realword_lean.png,latin,word,lean,18,balanced,word,word,TRUE,1881.8000000059835,1.8818000000059836
30,36,latin_nonword_invite.png,latin,nonword,invite,18,balanced,nonword,nonword,TRUE,998.3000000000466,0.9983000000000466
30,37,chinese_nonword_sister.png,chinese,nonword,sister,18,balanced,nonword,word,FALSE,8216.300000017858,8.216300000017858
30,38,chinese_nonword_keen.png,chinese,nonword,keen,18,balanced,nonword,word,FALSE,701.4000000059605,0.7014000000059605
30,39,latin_nonword_tea.png,latin,nonword,tea,18,balanced,nonword,nonword,TRUE,1884.100000017905,1.884100000017905
30,40,latin_nonword_flower.png,latin,nonword,flower,18,balanced,nonword,nonword,TRUE,981.100000023842,0.981100000023842
31,1,latin_realword_island.png,latin,word,island,20,balanced,word,word,TRUE,10752,10.752
31,2,chinese_nonword_pat.png,chinese,nonword,pat,20,balanced,nonword,word,FALSE,6834,6.834
31,3,latin_realword_shave.png,latin,word,shave,20,balanced,word,word,TRUE,11539,11.539
31,4,latin_nonword_keen.png,latin,nonword,keen,20,balanced,nonword,nonword,TRUE,9217,9.217
31,5,latin_realword_good.png,latin,word,good,20,balanced,word,word,TRUE,1051,1.051
31,6,chinese_realword_brain.png,chinese,word,brain,20,balanced,word,nonword,FALSE,7800,7.8
31,7,latin_realword_praise.png,latin,word,praise,20,balanced,word,nonword,FALSE,1516,1.516
31,8,latin_nonword_pearl.png,latin,nonword,pearl,20,balanced,nonword,nonword,TRUE,2001,2.001
31,9,chinese_nonword_wine.png,chinese,nonword,wine,20,balanced,nonword,word,FALSE,3749,3.749
31,10,chinese_nonword_put.png,chinese,nonword,put,20,balanced,nonword,word,FALSE,1251,1.251
31,11,latin_realword_milk.png,latin,word,milk,20,balanced,word,word,TRUE,6200,6.2
31,12,chinese_realword_scoop.png,chinese,word,scoop,20,balanced,word,word,TRUE,2184,2.184
31,13,chinese_nonword_pinch.png,chinese,nonword,pinch,20,balanced,nonword,nonword,TRUE,1534,1.534
31,14,latin_nonword_blink.png,latin,nonword,blink,20,balanced,nonword,nonword,TRUE,9418,9.418
31,15,latin_nonword_prawn.png,latin,nonword,prawn,20,balanced,nonword,nonword,TRUE,13079,13.079
31,16,latin_realword_tree.png,latin,word,tree,20,balanced,word,word,TRUE,1984,1.984
31,17,chinese_realword_pull.png,chinese,word,pull,20,balanced,word,nonword,FALSE,2600,2.6
31,18,chinese_realword_paper.png,chinese,word,paper,20,balanced,word,nonword,FALSE,2766,2.766
31,19,chinese_realword_home.png,chinese,word,home,20,balanced,word,word,TRUE,2734,2.734
31,20,latin_realword_change.png,latin,word,change,20,balanced,word,word,TRUE,8908,8.908
31,21,chinese_realword_pickaxe.png,chinese,word,pickaxe,20,balanced,word,nonword,FALSE,3701,3.701
31,22,latin_nonword_grass.png,latin,nonword,grass,20,balanced,nonword,nonword,TRUE,2784,2.784
31,23,chinese_realword_feed.png,chinese,word,feed,20,balanced,word,nonword,FALSE,2232,2.232
31,24,chinese_nonword_flower.png,chinese,nonword,flower,20,balanced,nonword,nonword,TRUE,2533,2.533
31,25,chinese_nonword_medicine.png,chinese,nonword,medicine,20,balanced,nonword,word,FALSE,1716,1.716
31,26,latin_nonword_sister.png,latin,nonword,sister,20,balanced,nonword,word,FALSE,6808,6.808
31,27,chinese_nonword_tea.png,chinese,nonword,tea,20,balanced,nonword,word,FALSE,2384,2.384
31,28,latin_realword_peach.png,latin,word,peach,20,balanced,word,word,TRUE,1449,1.449
31,29,latin_realword_robe.png,latin,word,robe,20,balanced,word,word,TRUE,6218,6.218
31,30,latin_nonword_wealth.png,latin,nonword,wealth,20,balanced,nonword,word,FALSE,1282,1.282
31,31,chinese_realword_wet.png,chinese,word,wet,20,balanced,word,word,TRUE,1301,1.301
31,32,latin_nonword_morning.png,latin,nonword,morning,20,balanced,nonword,nonword,TRUE,6234,6.234
31,33,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,20,balanced,word,word,TRUE,3749,3.749
31,34,chinese_nonword_invite.png,chinese,nonword,invite,20,balanced,nonword,nonword,TRUE,2266,2.266
31,35,chinese_nonword_sea.png,chinese,nonword,sea,20,balanced,nonword,word,FALSE,1634,1.634
31,36,chinese_realword_lean.png,chinese,word,lean,20,balanced,word,nonword,FALSE,1643,1.643
31,37,latin_realword_bag.png,latin,word,bag,20,balanced,word,word,TRUE,866,0.866
31,38,latin_nonword_eat.png,latin,nonword,eat,20,balanced,nonword,nonword,TRUE,1084,1.084
31,39,chinese_nonword_cat.png,chinese,nonword,cat,20,balanced,nonword,nonword,TRUE,1717,1.717
31,40,latin_nonword_sand.png,latin,nonword,sand,20,balanced,nonword,nonword,TRUE,1099,1.099
32,1,latin_nonword_home.png,latin,nonword,home,20,Chinese-family-dominant,nonword,word,FALSE,1037,1.037
32,2,latin_nonword_pull.png,latin,nonword,pull,20,Chinese-family-dominant,nonword,nonword,TRUE,736,0.736
32,3,latin_nonword_sisterinlaw.png,latin,nonword,sisterinlaw,20,Chinese-family-dominant,nonword,nonword,TRUE,553,0.553
32,4,chinese_nonword_robe.png,chinese,nonword,robe,20,Chinese-family-dominant,nonword,nonword,TRUE,654,0.654
32,5,latin_nonword_wet.png,latin,nonword,wet,20,Chinese-family-dominant,nonword,nonword,TRUE,654,0.654
32,6,chinese_nonword_good.png,chinese,nonword,good,20,Chinese-family-dominant,nonword,nonword,TRUE,776,0.776
32,7,latin_nonword_brain.png,latin,nonword,brain,20,Chinese-family-dominant,nonword,nonword,TRUE,554,0.554
32,8,latin_nonword_scoop.png,latin,nonword,scoop,20,Chinese-family-dominant,nonword,nonword,TRUE,586,0.586
32,9,latin_nonword_lean.png,latin,nonword,lean,20,Chinese-family-dominant,nonword,nonword,TRUE,655,0.655
32,10,chinese_realword_pat.png,chinese,word,pat,20,Chinese-family-dominant,word,word,TRUE,786,0.786
32,11,latin_realword_prawn.png,latin,word,prawn,20,Chinese-family-dominant,word,word,TRUE,1137,1.137
32,12,chinese_realword_cat.png,chinese,word,cat,20,Chinese-family-dominant,word,word,TRUE,420,0.42
32,13,latin_nonword_paper.png,latin,nonword,paper,20,Chinese-family-dominant,nonword,nonword,TRUE,874,0.874
32,14,chinese_nonword_shave.png,chinese,nonword,shave,20,Chinese-family-dominant,nonword,nonword,TRUE,769.0000000000073,0.7690000000000072
32,15,latin_nonword_feed.png,latin,nonword,feed,20,Chinese-family-dominant,nonword,word,FALSE,2505,2.505
32,16,latin_realword_blink.png,latin,word,blink,20,Chinese-family-dominant,word,word,TRUE,808,0.808
32,17,chinese_nonword_praise.png,chinese,nonword,praise,20,Chinese-family-dominant,nonword,nonword,TRUE,1190,1.19
32,18,chinese_nonword_milk.png,chinese,nonword,milk,20,Chinese-family-dominant,nonword,nonword,TRUE,619,0.619
32,19,latin_realword_pearl.png,latin,word,pearl,20,Chinese-family-dominant,word,word,TRUE,770.0000000000073,0.7700000000000072
32,20,latin_realword_sand.png,latin,word,sand,20,Chinese-family-dominant,word,word,TRUE,524,0.524
32,21,chinese_realword_flower.png,chinese,word,flower,20,Chinese-family-dominant,word,word,TRUE,637,0.637
32,22,latin_realword_morning.png,latin,word,morning,20,Chinese-family-dominant,word,word,TRUE,404,0.404
32,23,latin_realword_eat.png,latin,word,eat,20,Chinese-family-dominant,word,word,TRUE,437,0.437
32,24,latin_nonword_pickaxe.png,latin,nonword,pickaxe,20,Chinese-family-dominant,nonword,word,FALSE,403,0.403
32,25,chinese_nonword_change.png,chinese,nonword,change,20,Chinese-family-dominant,nonword,nonword,TRUE,754,0.754
32,26,chinese_realword_invite.png,chinese,word,invite,20,Chinese-family-dominant,word,word,TRUE,870,0.87
32,27,chinese_realword_medicine.png,chinese,word,medicine,20,Chinese-family-dominant,word,word,TRUE,793,0.793
32,28,chinese_nonword_peach.png,chinese,nonword,peach,20,Chinese-family-dominant,nonword,nonword,TRUE,770,0.77
32,29,latin_realword_sister.png,latin,word,sister,20,Chinese-family-dominant,word,word,TRUE,787,0.787
32,30,chinese_realword_wine.png,chinese,word,wine,20,Chinese-family-dominant,word,word,TRUE,519,0.519
32,31,chinese_realword_put.png,chinese,word,put,20,Chinese-family-dominant,word,word,TRUE,1270,1.27
32,32,chinese_realword_pinch.png,chinese,word,pinch,20,Chinese-family-dominant,word,word,TRUE,404,0.404
32,33,chinese_nonword_bag.png,chinese,nonword,bag,20,Chinese-family-dominant,nonword,nonword,TRUE,803,0.803
32,34,latin_realword_wealth.png,latin,word,wealth,20,Chinese-family-dominant,word,word,TRUE,786,0.786
32,35,latin_realword_keen.png,latin,word,keen,20,Chinese-family-dominant,word,word,TRUE,1690,1.69
32,36,latin_realword_grass.png,latin,word,grass,20,Chinese-family-dominant,word,word,TRUE,787,0.787
32,37,chinese_nonword_tree.png,chinese,nonword,tree,20,Chinese-family-dominant,nonword,nonword,TRUE,991,0.991
32,38,chinese_realword_tea.png,chinese,word,tea,20,Chinese-family-dominant,word,nonword,FALSE,3304,3.304
32,39,chinese_nonword_island.png,chinese,nonword,island,20,Chinese-family-dominant,nonword,nonword,TRUE,703,0.703
32,40,chinese_realword_sea.png,chinese,word,sea,20,Chinese-family-dominant,word,word,TRUE,703,0.703
33,1,chinese_nonword_change.png,chinese,nonword,change,21,English-dominant,nonword,nonword,TRUE,1267,1.267
33,2,chinese_realword_sea.png,chinese,word,sea,21,English-dominant,word,word,TRUE,889,0.889
33,3,chinese_nonword_tree.png,chinese,nonword,tree,21,English-dominant,nonword,nonword,TRUE,2191,2.191
33,4,chinese_realword_medicine.png,chinese,word,medicine,21,English-dominant,word,word,TRUE,756,0.756
33,5,chinese_realword_invite.png,chinese,word,invite,21,English-dominant,word,word,TRUE,1923.0000000000036,1.9230000000000036
33,6,chinese_realword_put.png,chinese,word,put,21,English-dominant,word,word,TRUE,867,0.867
33,7,chinese_nonword_peach.png,chinese,nonword,peach,21,English-dominant,nonword,nonword,TRUE,6094,6.094
33,8,latin_realword_sister.png,latin,word,sister,21,English-dominant,word,word,TRUE,1168,1.168
33,9,latin_realword_morning.png,latin,word,morning,21,English-dominant,word,nonword,FALSE,19336,19.336
33,10,latin_realword_eat.png,latin,word,eat,21,English-dominant,word,nonword,FALSE,2002,2.002
33,11,chinese_nonword_bag.png,chinese,nonword,bag,21,English-dominant,nonword,nonword,TRUE,1367,1.367
33,12,latin_realword_wealth.png,latin,word,wealth,21,English-dominant,word,word,TRUE,4237,4.237
33,13,chinese_realword_wine.png,chinese,word,wine,21,English-dominant,word,word,TRUE,698,0.698
33,14,chinese_nonword_island.png,chinese,nonword,island,21,English-dominant,nonword,nonword,TRUE,1389,1.389
33,15,latin_realword_grass.png,latin,word,grass,21,English-dominant,word,word,TRUE,1136,1.136
33,16,latin_nonword_pickaxe.png,latin,nonword,pickaxe,21,English-dominant,nonword,nonword,TRUE,2695,2.695
